Lat,Long,Venue_Type,Venue_Name,Created_On_Epoch,Created_On,Quarter,Year,Month
51.9897001,5.895667076,cafe,Café La Cannette,1543166741,11/25/2018,Quarter 4,2018,11
51.98681942,5.891970992,food,SubUrban Chef,1543165425,11/25/2018,Quarter 4,2018,11
51.98995116,5.924490094,default,Haar van Toonen,1543165299,11/25/2018,Quarter 4,2018,11
51.98896673,5.927553177,nightlife,Theater de Leeuw,1543165062,11/25/2018,Quarter 4,2018,11
51.98158945,5.905977488,shopping,Juwelier Goudsmid Punte,1543167157,11/25/2018,Quarter 4,2018,11
51.96106346,5.839565992,default,Hoveniersbedrijf G. van den Brink,1543167872,11/25/2018,Quarter 4,2018,11
33.96046506,-118.2774621,atm,Arco Bitcoin ATM,1543175988,11/25/2018,Quarter 4,2018,11
33.97073359,-118.3086938,atm,Arco-South Western Avenue Bitcoin ATM,1543176190,11/25/2018,Quarter 4,2018,11
-36.58852996,-72.09166825,cafe,Ristretto Café & Bistro,1543170559,11/25/2018,Quarter 4,2018,11
46.07880143,14.49010313,cafe,Blackout bar&lounge,1543399938,11/28/2018,Quarter 4,2018,11
29.96290061,-90.08249938,atm,Big Easy Canal Street Bitcoin ATM,1543176433,11/25/2018,Quarter 4,2018,11
36.03576961,-115.1718611,atm,BIG V MARKET Bitcoin ATM,1543176617,11/25/2018,Quarter 4,2018,11
39.80790554,-86.17295444,atm,Boost Mobile Bitcoin ATM,1543176787,11/25/2018,Quarter 4,2018,11
43.06019899,-87.92657197,atm,BP Gas Station Bitcoin ATM,1543177070,11/25/2018,Quarter 4,2018,11
43.11985518,-88.0254221,atm,BP Gas Station Bitcoin ATM,1543177268,11/25/2018,Quarter 4,2018,11
33.96091444,-118.223303,atm,C Stoo Gas Station Bitcoin ATM,1543177579,11/25/2018,Quarter 4,2018,11
39.94113738,-83.05436611,atm,Circle V Food Market Bitcoin ATM,1543177838,11/25/2018,Quarter 4,2018,11
42.3965234,-83.10250103,atm,Citgo Fuel Bitcoin ATM,1543178030,11/25/2018,Quarter 4,2018,11
39.76014399,-86.08323455,atm,Citgo Gas Station Bitcoin ATM,1543178958,11/25/2018,Quarter 4,2018,11
42.44670079,-83.14683795,atm,Citgo Gas Station Pinecrest Bitcoin ATM,1543179295,11/25/2018,Quarter 4,2018,11
42.38601635,-83.23649883,atm,Citgo Gas Station Schoolcraft Bitcoin ATM,1543179583,11/25/2018,Quarter 4,2018,11
51.98392203,5.910821557,default,Four Digits,1543185705,11/25/2018,Quarter 4,2018,11
51.98385596,5.910800099,default,BitKassa,1543185778,11/25/2018,Quarter 4,2018,11
51.98376675,5.910773277,default,BenVista,1543185826,11/25/2018,Quarter 4,2018,11
51.94830888,5.851008296,default,Business & Creativity,1543187116,11/25/2018,Quarter 4,2018,11
51.98265994,5.904368162,nightlife,Café 't Huys,1543188987,11/25/2018,Quarter 4,2018,11
51.98276567,5.904368162,attraction,Arnhem Insight,1543189097,11/25/2018,Quarter 4,2018,11
51.9751131,5.920853019,default,De Vormforensen,1543189721,11/25/2018,Quarter 4,2018,11
51.99330069,5.927553177,default,MarsID,1543190194,11/25/2018,Quarter 4,2018,11
51.98452003,5.899583101,default,Regardz,1543190382,11/25/2018,Quarter 4,2018,11
51.98604636,5.884160399,default,Media Research,1543190707,11/26/2018,Quarter 4,2018,11
52.01195965,5.982039571,default,Ronny geeft Massage,1543190988,11/26/2018,Quarter 4,2018,11
51.97955082,5.923036337,default,Dennis Westerhof,1543191356,11/26/2018,Quarter 4,2018,11
51.9598404,5.981776714,default,Chocolaterie Zingg,1543191506,11/26/2018,Quarter 4,2018,11
51.85169554,5.842500329,default,Roelien van Neck Fotografie,1543192116,11/26/2018,Quarter 4,2018,11
39.85370255,-86.2395376,atm,Marathon Gas Station Bitcoin ATM,1543227272,11/26/2018,Quarter 4,2018,11
41.45660629,-81.63753211,atm,Marathon Gas Station Bitcoin ATM,1543227504,11/26/2018,Quarter 4,2018,11
46.03694149,14.5179069,cafe,Malibu bar,1543400345,11/28/2018,Quarter 4,2018,11
46.06856366,14.54587162,default,Imperio Mexicano,1543413238,11/28/2018,Quarter 4,2018,11
40.01469854,-82.98184991,atm,Mc-Guffey Market Bitcoin ATM,1543227820,11/26/2018,Quarter 4,2018,11
33.99877887,-118.2481831,atm,Mi Rancho Bitcoin ATM,1543228241,11/26/2018,Quarter 4,2018,11
34.09118487,-118.3270723,atm,Mobil Gas Bitcoin ATM,1543228476,11/26/2018,Quarter 4,2018,11
35.26395607,-80.88007629,atm,Mobil Gas Bitcoin ATM,1543228777,11/26/2018,Quarter 4,2018,11
39.96005421,-83.02024841,atm,Mobil Gas Bitcoin ATM,1543229031,11/26/2018,Quarter 4,2018,11
-31.63997349,-60.6846571,shopping,Aventura Agency,1543269513,11/26/2018,Quarter 4,2018,11
25.78192337,-80.13083339,default,Aventura Agency,1543270580,11/26/2018,Quarter 4,2018,11
51.55354031,-0.1366424561,shopping,FAIR WINES ,1533433587,8/5/2018,Quarter 3,2018,8
-33.73278522,151.1296248,cafe,La Stazione Bakery & Cafe,1543278916,11/27/2018,Quarter 4,2018,11
45.49299141,12.24755108,food,Ristorante Pizzeria Aladino,1543307027,11/27/2018,Quarter 4,2018,11
36.16615524,-115.1337737,atm,Family Food Market Las Vegas Bitcoin ATM,1543345665,11/27/2018,Quarter 4,2018,11
51.98866281,5.923900008,attraction,Studio Mambeau,1543345874,11/27/2018,Quarter 4,2018,11
36.21805932,-115.0937551,atm,Gas For Less Bitcoin ATM,1543345951,11/27/2018,Quarter 4,2018,11
39.82890666,-86.2707746,atm,Gills Marathon Bitcoin ATM,1543346225,11/27/2018,Quarter 4,2018,11
41.69996117,-87.64215052,atm,Golo Bitcoin ATM,1543346441,11/27/2018,Quarter 4,2018,11
51.94094145,6.022964716,default,Pronto Print,1543346572,11/27/2018,Quarter 4,2018,11
34.02385388,-118.2194996,atm,Hannas Shell Gas Station Bitcoin ATM,1543346754,11/27/2018,Quarter 4,2018,11
51.83039733,5.884927511,default,Incontro,1543347073,11/27/2018,Quarter 4,2018,11
36.09993189,-115.0591278,atm,I Liquors Las Vegas Bitcoin ATM,1543347161,11/27/2018,Quarter 4,2018,11
42.38483559,-83.08274388,atm,Kenwood Liquor Store Bitcoin ATM,1543347577,11/27/2018,Quarter 4,2018,11
51.84712917,5.834174752,default,NeD Tax,1543347754,11/27/2018,Quarter 4,2018,11
34.01112387,-118.304311,atm,King Gas and Mart Bitcoin ATM,1543347806,11/27/2018,Quarter 4,2018,11
46.06856739,14.54580188,default,Balkan Express,1543413375,11/28/2018,Quarter 4,2018,11
46.03816293,14.4701314,default,"Gregorino Wheels, Grega Ihan s.p.",1543417650,11/28/2018,Quarter 4,2018,11
38.65191472,-90.26377916,atm,Kings Highway Mobile Bitcoin ATM,1543348140,11/27/2018,Quarter 4,2018,11
29.96302609,-90.11244893,atm,Magnolia Discount Store Bitcoin,1543348399,11/27/2018,Quarter 4,2018,11
51.97119048,5.66177845,shopping,Pasio Online,1543348659,11/27/2018,Quarter 4,2018,11
30.30729984,-97.74272203,default,Pro-Care Medical Center,1543348826,11/27/2018,Quarter 4,2018,11
42.19921565,-83.22184861,atm,Crystal Market Bitcoin ATM,1543348961,11/27/2018,Quarter 4,2018,11
38.65437802,-90.29035449,atm,Mr. Nice Guy Bitcoin ATM,1543349266,11/27/2018,Quarter 4,2018,11
38.67386364,-90.35538197,atm,MR. Nice Guy Bitcoin ATM,1543349478,11/27/2018,Quarter 4,2018,11
29.74222294,-95.35925746,atm,Mobil Gas Station Bitcoin ATM,1543349994,11/27/2018,Quarter 4,2018,11
51.98462905,5.91088593,default,Culture Management,1543350045,11/27/2018,Quarter 4,2018,11
45.40003952,11.89536631,default,RiVal Home,1562694966,7/9/2019,Quarter 3,2019,7
33.93085378,-118.2917368,atm,Mobil Gas Station Bitcoin ATM,1543350146,11/27/2018,Quarter 4,2018,11
54.57588322,-5.917366147,default,Original Just Gents Barber Shop,1562718863,7/10/2019,Quarter 3,2019,7
52.50875444,6.102046967,default,Zonneplan,1543353043,11/27/2018,Quarter 4,2018,11
51.75957623,5.73939085,shopping,Het Blauwe Schaap,1543353490,11/27/2018,Quarter 4,2018,11
-31.71926029,-60.5364114,lodging,Hotel Maran Suites,1543361849,11/27/2018,Quarter 4,2018,11
27.7429084,-80.53418323,cafe,Smoothie  in houses  ,1562723666,7/10/2019,Quarter 3,2019,7
46.24888427,14.35926497,default,Fotografske storitve Igor Sukur,1562742304,7/10/2019,Quarter 3,2019,7
49.2356638,16.35248959,default,Autodoleva Prokeš,1570143728,10/3/2019,Quarter 4,2019,10
-24.18515427,-65.30056715,default,Cambio BTC/ARS/USD,1573367845,11/10/2019,Quarter 4,2019,11
44.29467419,15.0534153,lodging,Villa KRISTINA,1575735248,12/7/2019,Quarter 4,2019,12
44.29083444,15.05281448,lodging,Apartments DINO,1575735137,12/7/2019,Quarter 4,2019,12
44.28886839,15.0548315,lodging,Apartment MIRJANA,1575734958,12/7/2019,Quarter 4,2019,12
44.28760885,15.05255699,lodging,Apartments PEDINKA,1575734892,12/7/2019,Quarter 4,2019,12
44.29349157,15.12210131,lodging,Apartment ANTO ,1575735511,12/7/2019,Quarter 4,2019,12
44.2927697,15.12021303,lodging,Apartment SMJEŠKO,1575735624,12/7/2019,Quarter 4,2019,12
-31.63718297,-60.69770336,food,Camdem Beer House,1543362135,11/27/2018,Quarter 4,2018,11
-36.8468991,174.7547793,atm,Easy Crypto,1562749257,7/10/2019,Quarter 3,2019,7
38.0316012,23.78957391,default,NIKOLAKI MARBLES,1562750164,7/10/2019,Quarter 3,2019,7
45.82371914,16.12691045,default,"Alati Milić, Sesvete",1562769804,7/10/2019,Quarter 3,2019,7
32.61769834,-83.60800624,nightlife,Estephania,1562770352,7/10/2019,Quarter 3,2019,7
-9.969447635,-67.82235861,default,Rizzo Tur,1562774019,7/10/2019,Quarter 3,2019,7
1.286568989,-78.83562684,food,AREPAS COLOMBIANAS,1562775669,7/10/2019,Quarter 3,2019,7
10.44652856,-85.77011883,food,Cervecería Independiente,1562786426,7/10/2019,Quarter 3,2019,7
46.43112823,30.76351047,lodging,ROYAL APARTMENT,1562791884,7/10/2019,Quarter 3,2019,7
46.48944773,30.73968172,lodging,ROYAL LOFT PRIMORSKIY BOULEVARD,1562792126,7/10/2019,Quarter 3,2019,7
46.47902782,30.74534655,lodging,ROYAL FLOWERS APARTMENT,1562792307,7/10/2019,Quarter 3,2019,7
46.47388177,30.73558331,lodging,ROYAL SKY APARTMENTS,1562792435,7/10/2019,Quarter 3,2019,7
46.47617595,30.74855447,lodging,ROYAL APARTMENT CITY CENTER,1562792661,7/10/2019,Quarter 3,2019,7
-22.46202016,-68.92293334,sports,Sport Calama SpA,1562804670,7/11/2019,Quarter 3,2019,7
44.42666997,26.10248566,default,CryptoHO.ST,1562827953,7/11/2019,Quarter 3,2019,7
47.99193214,13.29435825,default,E-Projekt,1562860191,7/11/2019,Quarter 3,2019,7
48.2089096,16.36985958,default,Uhrmachermeister Hübner,1562860398,7/11/2019,Quarter 3,2019,7
19.26970581,-99.13973987,shopping,Fundación México y Cultura,1562886079,7/11/2019,Quarter 3,2019,7
6.031406732,-75.43071806,shopping,S&D Personalizados,1562895066,7/12/2019,Quarter 3,2019,7
9.56875884,-78.82501602,lodging,Alessandra Pirates of San Blas,1553023901,3/19/2019,Quarter 1,2019,3
4.576574661,-74.08820271,shopping,AFK KIDS,1562950869,7/12/2019,Quarter 3,2019,7
-33.79986503,-59.49982345,lodging,Hostería El Colonial,1562935556,7/12/2019,Quarter 3,2019,7
55.04183768,73.29170465,default,Диарт печать баннеров,1563010871,7/13/2019,Quarter 3,2019,7
38.78475764,-77.07304001,atm,Bitcoin ATM,1525723162,5/7/2018,Quarter 2,2018,5
-24.77742233,-65.41071475,lodging,Hotel Patios de Lerma,1543418108,11/28/2018,Quarter 4,2018,11
50.10619872,14.47271705,shopping,Optika Visus (OPTIC),1543430523,11/28/2018,Quarter 4,2018,11
-31.89894708,-64.52126741,lodging, Kuyay La Sierra Complejo Hotelero,1543432337,11/28/2018,Quarter 4,2018,11
32.69477117,-96.89190924,atm,Sunshine Food Mart,1543521020,11/29/2018,Quarter 4,2018,11
32.74886082,-96.76139295,atm,Valero Gas Station Bitcoin ATM,1543521677,11/29/2018,Quarter 4,2018,11
39.89137761,32.8240639,default,Octo Medya,1543564039,11/30/2018,Quarter 4,2018,11
48.7648218,15.01556243,shopping,Opaltales,1543576667,11/30/2018,Quarter 4,2018,11
49.85585241,18.32442284,default,Psychotherapy - Mgr. Jan Fries,1543587451,11/30/2018,Quarter 4,2018,11
-34.60421247,-58.38653505,default,Servir Viajes,1543433810,11/28/2018,Quarter 4,2018,11
-31.64701106,-60.38489342,food,Restaurante y Bar Imperio,1543434486,11/28/2018,Quarter 4,2018,11
-31.64672335,-60.37533402,sports,Paseos de pesca y excursiones,1543434825,11/28/2018,Quarter 4,2018,11
51.87928933,6.381490231,sports,Voetbalvereniging Gendringen,1543434999,11/28/2018,Quarter 4,2018,11
51.82639243,4.411863685,default,Van der Ham Optometristen,1543435576,11/28/2018,Quarter 4,2018,11
51.74990959,5.729960203,default,Trade Centre Automotive,1543441459,11/28/2018,Quarter 4,2018,11
22.4311319,114.0283227,grocery,Gobizonline Company,1543471254,11/29/2018,Quarter 4,2018,11
29.62672838,52.51860738,shopping,سیماب ماینر,1543480542,11/29/2018,Quarter 4,2018,11
46.06577967,14.54959989,default,Garderoba d.o.o.,1543480986,11/29/2018,Quarter 4,2018,11
46.04712928,14.50606227,default,Lečnik d.o.o.,1543482082,11/29/2018,Quarter 4,2018,11
39.77421701,-86.12866044,atm,Dairy Barn Bitcoin ATM,1543520565,11/29/2018,Quarter 4,2018,11
32.78300365,-96.73452795,atm,Seven Star Food Mart Bitcoin ATM,1543520773,11/29/2018,Quarter 4,2018,11
46.22188628,14.60742831,shopping,Prosti čas Kamnik,1543593481,11/30/2018,Quarter 4,2018,11
4.598252343,-74.1159153,sports,Gimnasio BPM,1543682478,12/1/2018,Quarter 4,2018,12
-3.129005219,-60.01753807,food,Pronto e Fitness,1543710248,12/2/2018,Quarter 4,2018,12
40.37650582,-3.641238213,shopping,Minemos Store,1543755154,12/2/2018,Quarter 4,2018,12
7.899563094,98.36847067,default,Back Yard,1544161241,12/7/2018,Quarter 4,2018,12
46.09941635,14.54040527,sports,FIT 13,1544175617,12/7/2018,Quarter 4,2018,12
46.07489039,14.56368148,default,BS center,1544179090,12/7/2018,Quarter 4,2018,12
-19.92092597,-43.94512475,shopping,RECARGAS LINHARES INFORMATICA,1543795037,12/2/2018,Quarter 4,2018,12
-22.82995504,-43.2710588,default,Classificados de Bitcoin,1543797719,12/3/2018,Quarter 4,2018,12
9.92106909,-84.13854182,default,Grupo OWC,1570230665,10/4/2019,Quarter 4,2019,10
45.43805848,12.33593524,default,Ivory Studio,1543851194,12/3/2018,Quarter 4,2018,12
45.43652271,12.34214187,food,Osteria Ruga di Jaffa,1543851749,12/3/2018,Quarter 4,2018,12
7.900498271,98.29935551,default,Patong Tattoo,1541320451,11/4/2018,Quarter 4,2018,11
44.99097363,10.84387064,default,BRM Confezioni,1570241567,10/5/2019,Quarter 4,2019,10
51.18626325,-0.6156903505,shopping,NOT BLOWING SMOKE LTD,1543862480,12/3/2018,Quarter 4,2018,12
20.67213857,-103.3575565,food,El Mono Cromático,1570259437,10/5/2019,Quarter 4,2019,10
51.9291239,5.922569633,default,Totaalontruimingen,1543867196,12/3/2018,Quarter 4,2018,12
32.74700196,-97.05622673,shopping,Apparel Junction,1573428922,11/10/2019,Quarter 4,2019,11
52.00869076,5.877090096,default,TMS Productions,1543867657,12/3/2018,Quarter 4,2018,12
51.98374362,5.910746455,default,Dezzign,1543875594,12/3/2018,Quarter 4,2018,12
59.44085877,18.05993557,transport,Rolands Bil Elektronik i Stockholm,1543876479,12/3/2018,Quarter 4,2018,12
44.61220647,10.26670697,shopping,MOUSE Langhirano,1543878454,12/3/2018,Quarter 4,2018,12
52.46062486,13.51985693,cafe,KRANBAR,1543884889,12/4/2018,Quarter 4,2018,12
43.61761136,-116.9357461,transport,Rock Solid Auto Sales ,1543891505,12/4/2018,Quarter 4,2018,12
7.889642647,98.36693108,trezor retailer,Moneyma CentralForresta,1543922094,12/4/2018,Quarter 4,2018,12
7.88495599,98.38825464,cafe,Nito Nito Drink,1543922957,12/4/2018,Quarter 4,2018,12
46.09438331,14.51850772,default,"Mojster Aleš, Skip Petra Aleš s.p.",1543929116,12/4/2018,Quarter 4,2018,12
30.23687001,-91.85197949,shopping,Acadiana Computer Repair,1543966343,12/4/2018,Quarter 4,2018,12
45.46697069,133.3929491,cafe,Coffelov,1544015860,12/5/2018,Quarter 4,2018,12
37.10646451,-8.677053452,lodging,Casa Aguarela,1544015457,12/5/2018,Quarter 4,2018,12
47.39582912,9.5770365,shopping,E-scooer Shop,1544108311,12/6/2018,Quarter 4,2018,12
16.76267318,-93.11943054,shopping,Floramax,1541034925,11/1/2018,Quarter 4,2018,11
13.76971068,100.5736542,atm,MOVEX BATM,1544073625,12/6/2018,Quarter 4,2018,12
46.04966476,14.50588524,nightlife,Captain's Cabin,1544087250,12/6/2018,Quarter 4,2018,12
7.850883143,98.35269928,attraction,Loyal Tour And Travel,1544158208,12/7/2018,Quarter 4,2018,12
52.53337544,13.45566094,shopping,ShopinBit.de,1543886071,12/4/2018,Quarter 4,2018,12
7.900503585,98.29927504,atm,Patong Tattoo,1543855200,12/3/2018,Quarter 4,2018,12
18.05264233,-63.13511252,attraction,Seven Marine Boat Charters,1563051765,7/13/2019,Quarter 3,2019,7
51.95552304,6.293824911,default,Schlechter Transport & Verhuizingen,1544182533,12/7/2018,Quarter 4,2018,12
40.42076996,-3.710862994,atm,Vatcointech,1544183817,12/7/2018,Quarter 4,2018,12
52.17376062,6.74305737,default,M Holtkamp VOF,1544185961,12/7/2018,Quarter 4,2018,12
42.33910939,-89.01128411,default,Tramps Vintage Choppers,1544187419,12/7/2018,Quarter 4,2018,12
51.97327245,5.669723153,default,NURDspace,1544189365,12/7/2018,Quarter 4,2018,12
51.92897505,6.076136827,default,Spring Morning Software,1544193513,12/7/2018,Quarter 4,2018,12
39.58147274,2.651985884,shopping,Minova ,1544199424,12/7/2018,Quarter 4,2018,12
39.48265081,2.850506902,atm,Mining Group,1544199945,12/7/2018,Quarter 4,2018,12
48.77649872,9.164898992,default,BitBucks - pay with bitcoin!,1570535676,10/8/2019,Quarter 4,2019,10
39.52717429,2.733246088,atm,Bike King,1544200727,12/7/2018,Quarter 4,2018,12
39.45562149,2.752466798,atm,Captain Cook,1544200052,12/7/2018,Quarter 4,2018,12
39.57874808,2.632749081,atm,Bar Bacaditos,1544200937,12/7/2018,Quarter 4,2018,12
26.61100894,-81.97466969,atm,Athena Bitcoin ( DeBono's Catering),1573581717,11/12/2019,Quarter 4,2019,11
42.50513957,-71.20009661,default,Photography: AniPhotoMe,1573582080,11/12/2019,Quarter 4,2019,11
30.16757697,-85.75767338,atm,Athena Bitcoin ( Easy way ),1573582248,11/12/2019,Quarter 4,2019,11
4.13931852,-73.62562895,shopping,Ingentic,1573584366,11/12/2019,Quarter 4,2019,11
4.148296482,-73.62553239,food,Rubenchos,1573584966,11/12/2019,Quarter 4,2019,11
4.125327036,-73.63779545,transport,JMontolla,1573585394,11/12/2019,Quarter 4,2019,11
4.153111795,-73.63550484,shopping,Movil Planet,1573583989,11/12/2019,Quarter 4,2019,11
34.80341744,46.49100244,shopping,Barin shop,1573644332,11/13/2019,Quarter 4,2019,11
44.31221097,15.05435944,lodging,Apartments BLAŽENKA,1575735405,12/7/2019,Quarter 4,2019,12
44.2881311,15.07594585,lodging,Apartmany KOZJAK,1575734600,12/7/2019,Quarter 4,2019,12
44.29467419,15.07339239,lodging,Apartment IVONA,1575734789,12/7/2019,Quarter 4,2019,12
44.29946584,15.08205056,lodging,Apartments RUDKO,1575733632,12/7/2019,Quarter 4,2019,12
44.30562377,15.08948565,lodging,Apartments BELLA,1575736183,12/7/2019,Quarter 4,2019,12
44.30737429,15.09354115,lodging,Apartments KATY,1575736057,12/7/2019,Quarter 4,2019,12
44.30794242,15.09480715,lodging,Apartments AQUALIS,1575735866,12/7/2019,Quarter 4,2019,12
44.30892514,15.10004282,lodging,Apartments PETRA and KARLA,1575735970,12/7/2019,Quarter 4,2019,12
44.29918173,15.11508465,lodging,Apartments ANTE,1575735743,12/7/2019,Quarter 4,2019,12
53.89139129,27.56057739,shopping,MentalMarket,1544495453,12/11/2018,Quarter 4,2018,12
54.72501674,55.94856262,shopping,MentalMarket,1544496438,12/11/2018,Quarter 4,2018,12
50.44028798,30.51864624,shopping,MentalMarket,1544495873,12/11/2018,Quarter 4,2018,12
49.99140828,36.21986389,shopping,MentalMarket,1544496023,12/11/2018,Quarter 4,2018,12
48.4642712,35.03334045,shopping,MentalMarket,1544496058,12/11/2018,Quarter 4,2018,12
47.84081418,35.1291275,shopping,MentalMarket,1544496089,12/11/2018,Quarter 4,2018,12
46.47309856,30.72738647,shopping,MentalMarket,1544496119,12/11/2018,Quarter 4,2018,12
48.00502701,37.80575752,shopping,MentalMarket,1544496162,12/11/2018,Quarter 4,2018,12
55.74972397,37.6202774,shopping,MentalMarket,1544496206,12/11/2018,Quarter 4,2018,12
59.91304138,30.2947998,shopping,MentalMarket,1544496265,12/11/2018,Quarter 4,2018,12
56.83751776,60.59749603,shopping,MentalMarket,1544496310,12/11/2018,Quarter 4,2018,12
55.16028827,61.39846802,shopping,MentalMarket,1544496369,12/11/2018,Quarter 4,2018,12
53.19163607,50.11756897,shopping,MentalMarket,1544496483,12/11/2018,Quarter 4,2018,12
55.03117054,82.92892456,shopping,MentalMarket,1544496537,12/11/2018,Quarter 4,2018,12
52.23136189,21.01466291,default,"Lektor ukraińskiego, nagrania - diktor.pp.ua",1544780951,12/14/2018,Quarter 4,2018,12
58.00864347,56.24004364,default,MentalMarket,1544496612,12/11/2018,Quarter 4,2018,12
55.79124526,49.13360596,shopping,MentalMarket,1544496668,12/11/2018,Quarter 4,2018,12
56.31653672,43.98719788,shopping,MentalMarket,1544496735,12/11/2018,Quarter 4,2018,12
48.70659573,44.47780609,shopping,MentalMarket,1544496780,12/11/2018,Quarter 4,2018,12
47.22889456,39.73754883,shopping,MentalMarket,1544496838,12/11/2018,Quarter 4,2018,12
54.98933535,73.36910248,shopping,MentalMarket,1544496881,12/11/2018,Quarter 4,2018,12
51.66009801,39.20625687,shopping,MentalMarket,1544496929,12/11/2018,Quarter 4,2018,12
55.99377288,92.89489746,shopping,MentalMarket,1544496988,12/11/2018,Quarter 4,2018,12
45.01724357,38.93554688,shopping,MentalMarket,1544497035,12/11/2018,Quarter 4,2018,12
46.09262369,14.67481613,default,Mizarstvo Nemec,1544535311,12/11/2018,Quarter 4,2018,12
46.03230871,14.46252465,default,CFMoto center Slovenija,1544600553,12/12/2018,Quarter 4,2018,12
